Date,USD
11.10.2017,337.48
12.10.2017,335.54
13.10.2017,334.25
14.10.2017,334.21
15.10.2017,334.21
16.10.2017,334.21
17.10.2017,333.03
18.10.2017,333.53
19.10.2017,333.57
20.10.2017,334.11
21.10.2017,335.24
22.10.2017,335.24
23.10.2017,335.24
24.10.2017,336.05
25.10.2017,334.94
26.10.2017,332.94
27.10.2017,333.87
28.10.2017,334.4
29.10.2017,334.4
30.10.2017,334.4
31.10.2017,334
01.11.2017,334.71
02.11.2017,335.14
03.11.2017,335.15
04.11.2017,334.1
05.11.2017,334.1
06.11.2017,334.1
07.11.2017,334.52
08.11.2017,332.9
09.11.2017,333.76
10.11.2017,332.99
11.11.2017,332.57
12.11.2017,332.57
13.11.2017,332.57
14.11.2017,332.74
15.11.2017,332.86
16.11.2017,332.72
17.11.2017,332.38
18.11.2017,332.21
19.11.2017,332.21
20.11.2017,332.21
21.11.2017,331
22.11.2017,330.29
23.11.2017,330.22
24.11.2017,330
25.11.2017,330.39
26.11.2017,330.39
27.11.2017,330.39
28.11.2017,330.65
29.11.2017,331.5
30.11.2017,331.61
01.12.2017,331.22
02.12.2017,331.22
03.12.2017,331.22
04.12.2017,331.22
05.12.2017,332.75
06.12.2017,332.99
07.12.2017,333.43
08.12.2017,334.85
09.12.2017,334.32
10.12.2017,334.32
11.12.2017,334.32
12.12.2017,335.05
13.12.2017,334.85
14.12.2017,335.38
15.12.2017,334.92
16.12.2017,335.33
17.12.2017,335.33
18.12.2017,335.33
19.12.2017,335.33
20.12.2017,335.33
21.12.2017,335.68
22.12.2017,334.13
23.12.2017,332.68
24.12.2017,332.68
25.12.2017,332.68
26.12.2017,333.32
27.12.2017,332.36
28.12.2017,331.38
29.12.2017,331.31
30.12.2017,332.33
31.12.2017,332.33
01.01.2018,332.33
02.01.2018,332.33
03.01.2018,332.33
04.01.2018,333.29
05.01.2018,332.42
06.01.2018,330.13
07.01.2018,330.13
08.01.2018,330.13
09.01.2018,330.43
10.01.2018,330.26
11.01.2018,330.16
12.01.2018,330.61
13.01.2018,329.67
14.01.2018,329.67
15.01.2018,329.67
16.01.2018,329.41
17.01.2018,327.89
18.01.2018,327.1
19.01.2018,325.2
20.01.2018,324.27
21.01.2018,324.27
22.01.2018,324.27
23.01.2018,324.65
24.01.2018,323.2
25.01.2018,321.07
26.01.2018,319.83
27.01.2018,320.66
28.01.2018,320.66
29.01.2018,320.66
30.01.2018,322.25
31.01.2018,322.43
01.02.2018,322.9
02.02.2018,322.73
03.02.2018,321.62
04.02.2018,321.62
05.02.2018,321.62
06.02.2018,322.33
07.02.2018,324.06
08.02.2018,323.84
09.02.2018,325.35
10.02.2018,327.32
11.02.2018,327.32
12.02.2018,327.32
13.02.2018,326.7
14.02.2018,324.21
15.02.2018,322.55
16.02.2018,320.42
17.02.2018,319.42
18.02.2018,319.42
19.02.2018,319.42
20.02.2018,319.32
21.02.2018,318.99
22.02.2018,319.88
23.02.2018,319.68
24.02.2018,319.65
25.02.2018,319.65
26.02.2018,319.65
27.02.2018,318.91
28.02.2018,318.68
01.03.2018,320.3
02.03.2018,321.34
03.03.2018,322.39
04.03.2018,322.2
05.03.2018,322.2
06.03.2018,321.26
07.03.2018,319.45
08.03.2018,320.19
09.03.2018,320.19
10.03.2018,320.19
11.03.2018,320.19
12.03.2018,320.19
13.03.2018,320.55
14.03.2018,321.6
15.03.2018,321.98
16.03.2018,321.78
17.03.2018,322.72
18.03.2018,322.72
19.03.2018,322.72
20.03.2018,320.6
21.03.2018,320.34
22.03.2018,320.34
23.03.2018,320.34
24.03.2018,320.34
25.03.2018,320.34
26.03.2018,320.34
27.03.2018,319.26
28.03.2018,318.9
29.03.2018,319.33
30.03.2018,319.02
31.03.2018,318.31
01.04.2018,318.31
02.04.2018,318.31
03.04.2018,319.24
04.04.2018,320.37
05.04.2018,319.88
06.04.2018,319.68
07.04.2018,319.66
08.04.2018,319.66
09.04.2018,319.66
10.04.2018,320.29
11.04.2018,325.37
12.04.2018,330.88
13.04.2018,329.61
14.04.2018,327.29
15.04.2018,327.29
16.04.2018,327.29
17.04.2018,330.02
18.04.2018,328.12
19.04.2018,327.87
20.04.2018,325.79
21.04.2018,326.17
22.04.2018,326.17
23.04.2018,326.17
24.04.2018,326.52
25.04.2018,325.8
26.04.2018,326.28
27.04.2018,327.92
28.04.2018,327.72
29.04.2018,327.25
30.04.2018,327.25
01.05.2018,327.25
02.05.2018,327.25
03.05.2018,329.99
04.05.2018,330.72
05.05.2018,328.99
06.05.2018,328.85
07.05.2018,328.85
08.05.2018,328.85
09.05.2018,328.85
10.05.2018,328.85
11.05.2018,327.63
12.05.2018,326.4
13.05.2018,326.4
14.05.2018,326.4
15.05.2018,327.85
16.05.2018,327.77
17.05.2018,329.16
18.05.2018,327.11
19.05.2018,328.31
20.05.2018,328.31
21.05.2018,328.31
22.05.2018,328.95
23.05.2018,327.11
24.05.2018,326
25.05.2018,325.75
26.05.2018,327.42
27.05.2018,327.42
28.05.2018,327.42
29.05.2018,329.81
30.05.2018,329.38
31.05.2018,330.67
01.06.2018,329.35
02.06.2018,330.78
03.06.2018,330.78
04.06.2018,330.78
05.06.2018,330.73
06.06.2018,330.91
07.06.2018,331.83
08.06.2018,333.08
09.06.2018,334.02
10.06.2018,334.02
11.06.2018,334.02
12.06.2018,333.8
13.06.2018,334.5
14.06.2018,335.67
15.06.2018,335.99
16.06.2018,336.39
17.06.2018,336.39
18.06.2018,336.39
19.06.2018,338.78
20.06.2018,339.95
21.06.2018,341.08
22.06.2018,341.18
23.06.2018,340.27
24.06.2018,340.27
25.06.2018,340.27
26.06.2018,339.5
27.06.2018,338.84
28.06.2018,340.44
29.06.2018,341.31
30.06.2018,341.08
01.07.2018,341.08
02.07.2018,341.08
03.07.2018,341.62
04.07.2018,343
05.07.2018,343.07
06.07.2018,343.38
07.07.2018,343.38
08.07.2018,343.38
09.07.2018,343.38
10.07.2018,343.48
11.07.2018,343.25
12.07.2018,343.11
13.07.2018,344.37
14.07.2018,343.45
15.07.2018,343.45
16.07.2018,343.45
17.07.2018,342.49
18.07.2018,343.06
19.07.2018,344.58
20.07.2018,345.55
21.07.2018,346.68
22.07.2018,346.68
23.07.2018,346.68
24.07.2018,345.68
25.07.2018,344.64
26.07.2018,346.31
27.07.2018,345.91
28.07.2018,346.15
29.07.2018,346.15
30.07.2018,346.15
31.07.2018,347.06
01.08.2018,346.7
02.08.2018,348.21
03.08.2018,349.68
04.08.2018,349.76
05.08.2018,349.76
06.08.2018,349.76
07.08.2018,348.8
08.08.2018,348.82
09.08.2018,348.59
10.08.2018,354.06
11.08.2018,356.8
12.08.2018,356.8
13.08.2018,356.8
14.08.2018,363.22
15.08.2018,363.28
16.08.2018,361.66
17.08.2018,360.87
18.08.2018,360.12
19.08.2018,360.12
20.08.2018,360.12
21.08.2018,360.71
22.08.2018,360.71
23.08.2018,361.66
24.08.2018,361.63
25.08.2018,360.55
26.08.2018,359.64
27.08.2018,359.64
28.08.2018,361.19
29.08.2018,361.31
30.08.2018,363.43
31.08.2018,363.43
01.09.2018,363.43
02.09.2018,363.43
03.09.2018,363.43
04.09.2018,365.23
05.09.2018,367.52
06.09.2018,369.89
07.09.2018,372.23
08.09.2018,375.62
09.09.2018,375.62
10.09.2018,375.62
11.09.2018,378.11
12.09.2018,380.93
13.09.2018,377.74
14.09.2018,375.31
15.09.2018,373.65
16.09.2018,373.65
17.09.2018,373.65
18.09.2018,371.86
19.09.2018,369.36
20.09.2018,361.94
21.09.2018,359
22.09.2018,352.54
23.09.2018,352.54
24.09.2018,352.54
25.09.2018,354.12
26.09.2018,356.54
27.09.2018,359.76
28.09.2018,361.82
29.09.2018,363.07
30.09.2018,363.07
01.10.2018,363.07
02.10.2018,364.35
03.10.2018,360.65
04.10.2018,364.2
05.10.2018,367.2
06.10.2018,373.71
07.10.2018,373.71
08.10.2018,373.71
09.10.2018,372.27
10.10.2018,372.17
11.10.2018,368.7
12.10.2018,372
13.10.2018,370.03
14.10.2018,370.03
15.10.2018,370.03
16.10.2018,369.98
17.10.2018,366.86
18.10.2018,363.26
19.10.2018,364.35
20.10.2018,366.43
21.10.2018,366.43
22.10.2018,366.43
23.10.2018,365.49
24.10.2018,361.15
25.10.2018,365.82
26.10.2018,367.49
27.10.2018,368.54
28.10.2018,368.54
29.10.2018,368.54
30.10.2018,368.56
31.10.2018,368.55
01.11.2018,368.95
02.11.2018,370.44
03.11.2018,371.31
04.11.2018,371.31
05.11.2018,371.31
06.11.2018,371.88
07.11.2018,370.85
08.11.2018,371.19
09.11.2018,371.08
10.11.2018,372.65
11.11.2018,372.65
12.11.2018,372.65
13.11.2018,374.47
14.11.2018,374.2
15.11.2018,375.9
16.11.2018,369.01
17.11.2018,367.06
18.11.2018,367.06
19.11.2018,367.06
20.11.2018,367.3
21.11.2018,364.95
22.11.2018,368.28
23.11.2018,367.27
24.11.2018,366.05
25.11.2018,366.05
26.11.2018,366.05
27.11.2018,371.03
28.11.2018,372.83
29.11.2018,372.73
30.11.2018,371.28
01.12.2018,371.56
02.12.2018,371.56
03.12.2018,371.56
04.12.2018,371.56
05.12.2018,371.14
06.12.2018,371.8
07.12.2018,369.98
08.12.2018,370.49
09.12.2018,370.49
10.12.2018,370.49
11.12.2018,369.35
12.12.2018,370.55
13.12.2018,370.11
14.12.2018,370.04
15.12.2018,371.31
16.12.2018,371.31
17.12.2018,371.31
18.12.2018,371.31
19.12.2018,371.31
20.12.2018,372.49
21.12.2018,370.76
22.12.2018,371.35
23.12.2018,371.35
24.12.2018,371.35
25.12.2018,371.68
26.12.2018,371.08
27.12.2018,373.56
28.12.2018,375.15
29.12.2018,380.44
30.12.2018,384.2
31.12.2018,384.2
01.01.2019,384.2
02.01.2019,384.2
03.01.2019,384.2
04.01.2019,381.38
05.01.2019,378.12
06.01.2019,378.12
07.01.2019,378.12
08.01.2019,378.12
09.01.2019,373.66
10.01.2019,374.82
11.01.2019,374.63
12.01.2019,376.06
13.01.2019,376.06
14.01.2019,376.06
15.01.2019,378.29
16.01.2019,377.85
17.01.2019,377.95
18.01.2019,376.6
19.01.2019,378.66
20.01.2019,378.66
21.01.2019,378.66
22.01.2019,378.78
23.01.2019,378.14
24.01.2019,378.54
25.01.2019,377.73
26.01.2019,377.46
27.01.2019,377.46
28.01.2019,377.46
29.01.2019,378.6
30.01.2019,380.66
31.01.2019,380.51
01.02.2019,380.06
02.02.2019,382.74
03.02.2019,382.74
04.02.2019,382.74
05.02.2019,382.23
06.02.2019,379.63
07.02.2019,376.59
08.02.2019,377.97
09.02.2019,378.73
10.02.2019,378.73
11.02.2019,378.73
12.02.2019,375.53
13.02.2019,374.81
14.02.2019,373.56
15.02.2019,376.37
16.02.2019,377.62
17.02.2019,377.62
18.02.2019,377.62
19.02.2019,376.26
20.02.2019,376.3
21.02.2019,376.09
22.02.2019,375.95
23.02.2019,376.73
24.02.2019,376.73
25.02.2019,376.73
26.02.2019,376.17
27.02.2019,378.04
28.02.2019,377.26
01.03.2019,374.96
02.03.2019,375.9
03.03.2019,375.9
04.03.2019,375.9
05.03.2019,376.65
06.03.2019,377.37
07.03.2019,377.95
08.03.2019,379.42
09.03.2019,379.42
10.03.2019,379.42
11.03.2019,379.42
12.03.2019,379.48
13.03.2019,377.99
14.03.2019,377.74
15.03.2019,377.36
16.03.2019,378.51
17.03.2019,378.51
18.03.2019,378.51
19.03.2019,375.9
20.03.2019,376.4
21.03.2019,378.17
22.03.2019,378.17
23.03.2019,378.17
24.03.2019,378.17
25.03.2019,378.17
26.03.2019,378.17
27.03.2019,377.65
28.03.2019,378.36
29.03.2019,380.06
30.03.2019,380.04
31.03.2019,380.04
01.04.2019,380.04
02.04.2019,379.95
03.04.2019,379.66
04.04.2019,379.16
05.04.2019,378.29
06.04.2019,379.84
07.04.2019,379.84
08.04.2019,379.84
09.04.2019,380.55
10.04.2019,379.77
11.04.2019,379.33
12.04.2019,377.96
13.04.2019,379.59
14.04.2019,379.59
15.04.2019,379.59
16.04.2019,379.56
17.04.2019,379.96
18.04.2019,379.36
19.04.2019,379.19
20.04.2019,379.29
21.04.2019,379.29
22.04.2019,379.29
23.04.2019,377.11
24.04.2019,377.33
25.04.2019,378.56
26.04.2019,379.86
27.04.2019,380.89
28.04.2019,380.89
29.04.2019,380.89
30.04.2019,381.94
01.05.2019,381.08
02.05.2019,381.08
03.05.2019,380.89
04.05.2019,381.97
05.05.2019,380.5
06.05.2019,380.5
07.05.2019,380.58
08.05.2019,380.58
09.05.2019,380.53
10.05.2019,380.53
11.05.2019,380.53
12.05.2019,380.53
13.05.2019,380.53
14.05.2019,379.43
15.05.2019,379.7
16.05.2019,379.65
17.05.2019,378.94
18.05.2019,378.93
19.05.2019,378.93
20.05.2019,378.93
21.05.2019,378.9
22.05.2019,378.87
23.05.2019,379.01
24.05.2019,378.01
25.05.2019,379.36
26.05.2019,379.36
27.05.2019,379.36
28.05.2019,379.86
29.05.2019,380.3
30.05.2019,381.69
31.05.2019,381.37
01.06.2019,382.56
02.06.2019,382.56
03.06.2019,382.56
04.06.2019,383.94
05.06.2019,384.21
06.06.2019,384.2
07.06.2019,384.53
08.06.2019,383.34
09.06.2019,383.34
10.06.2019,383.34
11.06.2019,383.04
12.06.2019,383.75
13.06.2019,384.13
14.06.2019,384.51
15.06.2019,384.05
16.06.2019,384.05
17.06.2019,384.05
18.06.2019,383.43
19.06.2019,383.69
20.06.2019,382.38
21.06.2019,380.56
22.06.2019,377.18
23.06.2019,377.18
24.06.2019,377.18
25.06.2019,378.38
26.06.2019,378.83
27.06.2019,378.65
28.06.2019,379.85
29.06.2019,380.53
30.06.2019,380.53
01.07.2019,380.53
02.07.2019,380.67
03.07.2019,381.95
04.07.2019,383.99
05.07.2019,383.04
06.07.2019,383.53
07.07.2019,383.53
08.07.2019,383.53
09.07.2019,383.53
10.07.2019,384.23
11.07.2019,384.36
12.07.2019,383.1
13.07.2019,383.29
14.07.2019,383.29
15.07.2019,383.29
16.07.2019,383.43
17.07.2019,383.01
18.07.2019,383.98
19.07.2019,384.39
20.07.2019,384.87
21.07.2019,384.87
22.07.2019,384.87
23.07.2019,384.52
24.07.2019,384.06
25.07.2019,384.2
26.07.2019,384.8
27.07.2019,384.92
28.07.2019,384.92
29.07.2019,384.92
30.07.2019,385.1
31.07.2019,384.56
01.08.2019,384.2
02.08.2019,384.99
03.08.2019,385.76
04.08.2019,385.76
05.08.2019,385.76
06.08.2019,386.47
07.08.2019,386.94
08.08.2019,387.45
09.08.2019,387.73
10.08.2019,387.47
11.08.2019,387.47
12.08.2019,387.47
13.08.2019,387.43
14.08.2019,387.49
15.08.2019,386.16
16.08.2019,387.05
17.08.2019,386.82
18.08.2019,386.82
19.08.2019,386.82
20.08.2019,386.8
21.08.2019,386.91
22.08.2019,386.05
23.08.2019,386.04
24.08.2019,386.34
25.08.2019,386.34
26.08.2019,386.34
27.08.2019,386.91
28.08.2019,387.5
29.08.2019,387.55
30.08.2019,387.46
31.08.2019,387.46
01.09.2019,387.46
02.09.2019,387.46
03.09.2019,388.07
04.09.2019,388.28
05.09.2019,388.18
06.09.2019,387.73
07.09.2019,387.82
08.09.2019,387.82
09.09.2019,387.82
10.09.2019,386.51
11.09.2019,385.89
12.09.2019,386.34
13.09.2019,387.15
14.09.2019,386.71
15.09.2019,386.71
16.09.2019,386.71
17.09.2019,385.16
18.09.2019,385.42
19.09.2019,386.77
20.09.2019,387.34
21.09.2019,386.7
22.09.2019,386.7
23.09.2019,386.7
24.09.2019,385.96
25.09.2019,386.44
26.09.2019,387.62
27.09.2019,387.53
28.09.2019,387.63
29.09.2019,387.63
30.09.2019,387.63
01.10.2019,387.99
02.10.2019,388.47
03.10.2019,388.87
04.10.2019,389.23
05.10.2019,388.89
06.10.2019,388.89
07.10.2019,388.89
08.10.2019,389
09.10.2019,389.38
10.10.2019,390.09
11.10.2019,390.13
12.10.2019,389.52
13.10.2019,389.52
14.10.2019,389.52
15.10.2019,389.62
16.10.2019,389.59
17.10.2019,389.81
18.10.2019,389.94
19.10.2019,389.98
20.10.2019,389.98
21.10.2019,389.98
22.10.2019,389.86
23.10.2019,389.75
24.10.2019,388.96
25.10.2019,388.93
26.10.2019,388.92
27.10.2019,388.92
28.10.2019,388.92
29.10.2019,387.98
30.10.2019,387.92
31.10.2019,388.54
01.11.2019,388.67
02.11.2019,389.46
03.11.2019,389.46
04.11.2019,389.46
05.11.2019,388.19
06.11.2019,388.39
07.11.2019,388.86
08.11.2019,389.04
09.11.2019,388.29
10.11.2019,388.29
11.11.2019,388.29
12.11.2019,388.7
13.11.2019,388.81
14.11.2019,389.34
15.11.2019,388.49
16.11.2019,388.07
17.11.2019,388.07
18.11.2019,388.07
19.11.2019,387.14
20.11.2019,387.16
21.11.2019,387.37
22.11.2019,386.44
23.11.2019,385.01
24.11.2019,385.01
25.11.2019,385.01
26.11.2019,386.21
27.11.2019,386.49
28.11.2019,386.19
29.11.2019,386.31
30.11.2019,386.35
01.12.2019,386.35
02.12.2019,386.35
03.12.2019,386.35
04.12.2019,387.07
05.12.2019,387.48
06.12.2019,385.76
07.12.2019,384.97
08.12.2019,384.97
09.12.2019,384.97
10.12.2019,385.55
11.12.2019,386.19
12.12.2019,386.3
13.12.2019,384.63
14.12.2019,383.95
15.12.2019,383.95
16.12.2019,383.95
17.12.2019,383.95
18.12.2019,383.95
19.12.2019,384.4
20.12.2019,384.46
21.12.2019,382.99
22.12.2019,382.99
23.12.2019,382.99
24.12.2019,382.65
25.12.2019,381.56
26.12.2019,378.6
27.12.2019,378.79
28.12.2019,380.44
29.12.2019,380.44
30.12.2019,380.44
31.12.2019,381.18
01.01.2020,382.59
02.01.2020,382.59
03.01.2020,382.59
04.01.2020,382.59
05.01.2020,382.59
06.01.2020,382.14
07.01.2020,381.2
08.01.2020,381.2
09.01.2020,378.21
10.01.2020,376.5
11.01.2020,377.46
12.01.2020,377.46
13.01.2020,377.46
14.01.2020,378.06
15.01.2020,379.34
16.01.2020,379.7
17.01.2020,377.75
18.01.2020,376.51
19.01.2020,376.51
20.01.2020,376.51
21.01.2020,375.91
22.01.2020,376.42
23.01.2020,377.29
24.01.2020,377.86
25.01.2020,378.6
26.01.2020,378.6
27.01.2020,378.6
28.01.2020,380.19
29.01.2020,380.84
30.01.2020,378.86
31.01.2020,378.8
01.02.2020,379.02
02.02.2020,379.02
03.02.2020,379.02
04.02.2020,380.65
05.02.2020,379.53
06.02.2020,378.49
07.02.2020,377.56
08.02.2020,378.31
09.02.2020,378.31
10.02.2020,378.31
11.02.2020,379.04
12.02.2020,378.19
13.02.2020,376.2
14.02.2020,376.4
15.02.2020,377.19
16.02.2020,377.19
17.02.2020,377.19
18.02.2020,376.77
19.02.2020,376.84
20.02.2020,377.09
21.02.2020,376.16
22.02.2020,375.87
23.02.2020,375.87
24.02.2020,375.87
25.02.2020,376.43
26.02.2020,376.72
27.02.2020,378.36
28.02.2020,379.75
29.02.2020,381.1
01.03.2020,381.1
02.03.2020,381.1
03.03.2020,381.23
04.03.2020,380.26
05.03.2020,379.45
06.03.2020,380.53
07.03.2020,382.05
08.03.2020,382.05
09.03.2020,382.05
10.03.2020,382.05
11.03.2020,393.6
12.03.2020,394.6
13.03.2020,399.24
14.03.2020,405.46
15.03.2020,405.46
16.03.2020,405.46
17.03.2020,434.59
18.03.2020,435.85
19.03.2020,439.32
20.03.2020,448.5
21.03.2020,444.8
22.03.2020,444.8
23.03.2020,444.8
24.03.2020,444.8
25.03.2020,444.8
26.03.2020,444.8
27.03.2020,446.06
28.03.2020,445.84
29.03.2020,445.84
30.03.2020,445.84
31.03.2020,448.01
01.04.2020,447.67
02.04.2020,448.52
03.04.2020,447.6
04.04.2020,443.5
05.04.2020,443.5
06.04.2020,443.5
07.04.2020,439.01
08.04.2020,437.2
09.04.2020,435.54
10.04.2020,432.55
11.04.2020,431.03
12.04.2020,431.03
13.04.2020,431.03
14.04.2020,427.25
15.04.2020,425.58
16.04.2020,425.51
17.04.2020,427.57
18.04.2020,426.44
19.04.2020,426.44
20.04.2020,426.44
21.04.2020,427.48
22.04.2020,430.5
23.04.2020,435.82
24.04.2020,432.24
25.04.2020,430.99
26.04.2020,430.99
27.04.2020,430.99
28.04.2020,430.78
29.04.2020,431.16
30.04.2020,429.41
01.05.2020,424.57
02.05.2020,424.57
03.05.2020,424.57
04.05.2020,424.57
05.05.2020,425.41
06.05.2020,423.73
07.05.2020,420.92
08.05.2020,420.92
09.05.2020,420.92
10.05.2020,420.92
11.05.2020,420.92
12.05.2020,420.23
13.05.2020,420.16
14.05.2020,421.16
15.05.2020,422.4
16.05.2020,420.12
17.05.2020,420.12
18.05.2020,420.12
19.05.2020,417.23
20.05.2020,415.11
21.05.2020,415.25
22.05.2020,413.03
23.05.2020,414.46
24.05.2020,414.46
25.05.2020,414.46
26.05.2020,414.13
27.05.2020,413.12
28.05.2020,412.1
29.05.2020,412.55
30.05.2020,411.54
31.05.2020,411.54
01.06.2020,411.54
02.06.2020,408.61
03.06.2020,402.37
04.06.2020,397.56
05.06.2020,399.51
06.06.2020,399.67
07.06.2020,399.67
08.06.2020,399.67
09.06.2020,397.31
10.06.2020,398.59
11.06.2020,399.32
12.06.2020,399.47
13.06.2020,403.38
14.06.2020,403.38
15.06.2020,403.38
16.06.2020,405.08
17.06.2020,403.68
18.06.2020,404.21
19.06.2020,404.79
20.06.2020,403.79
21.06.2020,403.79
22.06.2020,403.79
23.06.2020,402.72
24.06.2020,401.26
25.06.2020,401.51
26.06.2020,403.58
27.06.2020,401.87
28.06.2020,401.87
29.06.2020,401.87
30.06.2020,403.83
01.07.2020,403.93
02.07.2020,405.66
03.07.2020,405.77
04.07.2020,405.69
05.07.2020,405.69
06.07.2020,405.69
07.07.2020,405.69
08.07.2020,409.19
09.07.2020,409.98
10.07.2020,410.7
11.07.2020,412.55
12.07.2020,412.55
13.07.2020,412.55
14.07.2020,411.66
15.07.2020,412.55
16.07.2020,412.24
17.07.2020,412.4
18.07.2020,413.45
19.07.2020,413.45
20.07.2020,413.45
21.07.2020,414.8
22.07.2020,413.7
23.07.2020,412.18
24.07.2020,412.54
25.07.2020,414.09
26.07.2020,414.09
27.07.2020,414.09
28.07.2020,414.2
29.07.2020,414.54
30.07.2020,416.49
31.07.2020,418
01.08.2020,418
02.08.2020,418
03.08.2020,418
04.08.2020,420.07
05.08.2020,418.52
06.08.2020,418.35
07.08.2020,417.87
08.08.2020,418.17
09.08.2020,418.17
10.08.2020,418.17
11.08.2020,418.31
12.08.2020,417.99
13.08.2020,418.9
14.08.2020,418.72
15.08.2020,419.02
16.08.2020,419.02
17.08.2020,419.02
18.08.2020,418.12
19.08.2020,418.12
20.08.2020,418.06
21.08.2020,418.37
22.08.2020,418.62
23.08.2020,418.62
24.08.2020,418.62
25.08.2020,419.48
26.08.2020,418.09
27.08.2020,418.64
28.08.2020,419.5
29.08.2020,420.11
30.08.2020,420.11
31.08.2020,420.11
01.09.2020,420.11
02.09.2020,419.24
03.09.2020,418.29
04.09.2020,420.43
05.09.2020,420.76
06.09.2020,420.76
07.09.2020,420.76
08.09.2020,422.99
09.09.2020,423.54
10.09.2020,426.36
11.09.2020,425.67
12.09.2020,426.29
13.09.2020,426.29
14.09.2020,426.29
15.09.2020,426.29
16.09.2020,426.46
17.09.2020,424.65
18.09.2020,422.9
19.09.2020,420.76
20.09.2020,420.76
21.09.2020,420.76
22.09.2020,421.58
23.09.2020,423.41
24.09.2020,424.85
25.09.2020,426.19
26.09.2020,426.32
27.09.2020,426.32
28.09.2020,426.32
29.09.2020,428.35
30.09.2020,429.51
01.10.2020,431.82
02.10.2020,429.37
03.10.2020,431.12
04.10.2020,431.12
05.10.2020,431.12
06.10.2020,430.8
07.10.2020,429.46
08.10.2020,428.88
09.10.2020,428.31
10.10.2020,427.29
11.10.2020,427.29
12.10.2020,427.29
13.10.2020,427.82
14.10.2020,428.93
15.10.2020,428.87
16.10.2020,427.63
17.10.2020,428.05
18.10.2020,428.05
19.10.2020,428.05
20.10.2020,427.88
21.10.2020,428.68
22.10.2020,427.93
23.10.2020,428.68
24.10.2020,427.91
25.10.2020,427.91
26.10.2020,427.91
27.10.2020,429.59
28.10.2020,429.75
29.10.2020,430.51
30.10.2020,432.23
31.10.2020,432.64
01.11.2020,432.64
02.11.2020,432.64
03.11.2020,434.58
04.11.2020,433.3
05.11.2020,432.12
06.11.2020,432.15
07.11.2020,432.43
08.11.2020,432.43
09.11.2020,432.43
10.11.2020,431.1
11.11.2020,429.01
12.11.2020,427.26
13.11.2020,428.99
14.11.2020,430.52
15.11.2020,430.52
16.11.2020,430.52
17.11.2020,429.44
18.11.2020,428.13
19.11.2020,428.76
20.11.2020,427.98
21.11.2020,428.07
22.11.2020,428.07
23.11.2020,428.07
24.11.2020,425.59
25.11.2020,424.49
26.11.2020,422.87
27.11.2020,422.4
28.11.2020,423.87
29.11.2020,423.87
30.11.2020,423.87
01.12.2020,425.05
02.12.2020,425.05
03.12.2020,425.49
04.12.2020,422.87
05.12.2020,420.79
06.12.2020,420.79
07.12.2020,420.79
08.12.2020,421.51
09.12.2020,421.24
10.12.2020,419.91
11.12.2020,420.16
12.12.2020,419.09
13.12.2020,419.09
14.12.2020,419.09
15.12.2020,418.63
16.12.2020,420.01
17.12.2020,420.01
18.12.2020,420.01
19.12.2020,420.01
20.12.2020,420.01
21.12.2020,417.42
22.12.2020,419.62
23.12.2020,419.74
24.12.2020,421.43
25.12.2020,419.89
26.12.2020,419.5
27.12.2020,419.5
28.12.2020,419.5
29.12.2020,419.87
30.12.2020,420.48
31.12.2020,420.71
01.01.2021,420.91
02.01.2021,420.91
03.01.2021,420.91
04.01.2021,420.91
05.01.2021,420.91
06.01.2021,420.78
07.01.2021,418.94
08.01.2021,418.94
09.01.2021,418.96
10.01.2021,418.96
11.01.2021,418.96
12.01.2021,419.13
13.01.2021,420.3
14.01.2021,419.15
15.01.2021,419.96
16.01.2021,419.54
17.01.2021,419.54
18.01.2021,419.54
19.01.2021,420.29
20.01.2021,420.32
21.01.2021,418.67
22.01.2021,418.41
23.01.2021,419.69
24.01.2021,419.69
25.01.2021,419.69
26.01.2021,420.67
27.01.2021,421.91
28.01.2021,421.98
29.01.2021,423.42
30.01.2021,424.22
31.01.2021,424.22
01.02.2021,424.22
02.02.2021,424.16
03.02.2021,423.74
04.02.2021,423.59
05.02.2021,421.99
06.02.2021,420.49
07.02.2021,420.49
08.02.2021,420.49
09.02.2021,418.82
10.02.2021,417.76
11.02.2021,417.84
12.02.2021,417.6
13.02.2021,418.86
14.02.2021,418.86
15.02.2021,418.86
16.02.2021,416.87
17.02.2021,416.62
18.02.2021,416.8
19.02.2021,415.96
20.02.2021,417.97
21.02.2021,417.97
22.02.2021,417.97
23.02.2021,416.51
24.02.2021,414.94
25.02.2021,415.57
26.02.2021,414.77
27.02.2021,417.02
28.02.2021,417.02
01.03.2021,417.02
02.03.2021,417.9
03.03.2021,420.65
04.03.2021,419.87
05.03.2021,419.45
06.03.2021,419.66
07.03.2021,419.66
08.03.2021,419.66
09.03.2021,419.66
10.03.2021,419.78
11.03.2021,420.64
12.03.2021,419.1
13.03.2021,418.64
14.03.2021,418.64
15.03.2021,418.64
16.03.2021,418.82
17.03.2021,418.94
18.03.2021,418.44
19.03.2021,419.17
20.03.2021,421.29
21.03.2021,421.29
22.03.2021,421.29
23.03.2021,421.29
24.03.2021,421.29
25.03.2021,421.29
26.03.2021,423.36
27.03.2021,424.28
28.03.2021,424.28
29.03.2021,424.28
30.03.2021,423.65
31.03.2021,424.34
01.04.2021,424.89
02.04.2021,426.91
03.04.2021,426.84
04.04.2021,426.84
05.04.2021,426.84
06.04.2021,427.39
